Dot Point Measurements

Generated: Tuesday 24 September 2024 11:36:53

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers			Radius %
GB-BV-007_1_X.JPG	      0		1828	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-007	1													80.2
GB-BV-007_1_X.JPG	      0		3044	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-007	1					Relief	Low / moderate	Low (<1m)	1					80.2
GB-BV-007_1_X.JPG	      0		4259	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-007	1					Relief	Flat		0					100.0
GB-BV-008_1_X.JPG	      0		613	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													100.0
GB-BV-008_1_X.JPG	      0		1828	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													80.2
GB-BV-008_1_X.JPG	      0		3044	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Low / moderate	Low (<1m)	1					80.2
GB-BV-008_1_X.JPG	      0		4259	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Flat		0					100.0
GB-BV-008_1_X.JPG	      0		613	1672											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													74.3
GB-BV-008_1_X.JPG	      0		1828	1672											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													44.1
GB-BV-008_1_X.JPG	      0		3044	1672											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Low / moderate	Low (<1m)	1					44.1
GB-BV-008_1_X.JPG	      0		4259	1672											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Flat		0					74.3
GB-BV-008_1_X.JPG	      0		613	2784											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													63.4
GB-BV-008_1_X.JPG	      0		1828	2784											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													21.1
GB-BV-008_1_X.JPG	      0		3044	2784											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Low / moderate	Low (<1m)	1					21.1
GB-BV-008_1_X.JPG	      0		4259	2784											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Flat		0					63.4
GB-BV-008_1_X.JPG	      0		613	3896											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													74.3
GB-BV-008_1_X.JPG	      0		1828	3896											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													44.1
GB-BV-008_1_X.JPG	      0		3044	3896											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Low / moderate	Low (<1m)	1					44.1
GB-BV-008_1_X.JPG	      0		4259	3896											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Flat		0					74.3
GB-BV-008_1_X.JPG	      0		613	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													100.0
GB-BV-008_1_X.JPG	      0		1828	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1													80.2
GB-BV-008_1_X.JPG	      0		3044	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Low / moderate	Low (<1m)	1					80.2
GB-BV-008_1_X.JPG	      0		4259	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-008	1					Relief	Flat		0					100.0
GB-BV-009_1_X.JPG	      0		613	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													100.0
GB-BV-009_1_X.JPG	      0		1828	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													80.2
GB-BV-009_1_X.JPG	      0		3044	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Moderate (1-3m)	2					80.2
GB-BV-009_1_X.JPG	      0		4259	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Low (<1m)	1					100.0
GB-BV-009_1_X.JPG	      0		613	1672											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													74.3
GB-BV-009_1_X.JPG	      0		1828	1672											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													44.1
GB-BV-009_1_X.JPG	      0		3044	1672											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Moderate (1-3m)	2					44.1
GB-BV-009_1_X.JPG	      0		4259	1672											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Low (<1m)	1					74.3
GB-BV-009_1_X.JPG	      0		613	2784											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													63.4
GB-BV-009_1_X.JPG	      0		1828	2784											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													21.1
GB-BV-009_1_X.JPG	      0		3044	2784											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Moderate (1-3m)	2					21.1
GB-BV-009_1_X.JPG	      0		4259	2784											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Low (<1m)	1					63.4
GB-BV-009_1_X.JPG	      0		613	3896											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													74.3
GB-BV-009_1_X.JPG	      0		1828	3896											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													44.1
GB-BV-009_1_X.JPG	      0		3044	3896											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Moderate (1-3m)	2					44.1
GB-BV-009_1_X.JPG	      0		4259	3896											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Low (<1m)	1					74.3
GB-BV-009_1_X.JPG	      0		613	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													100.0
GB-BV-009_1_X.JPG	      0		1828	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1													80.2
GB-BV-009_1_X.JPG	      0		3044	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Moderate (1-3m)	2					80.2
GB-BV-009_1_X.JPG	      0		4259	5007											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-009	1					Relief	Low / moderate	Low (<1m)	1					100.0
GB-BV-010_1_X.JPG	      0		613	561											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-010	1													100.0
